ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,ADDRESSLINE2,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10340,40,50.62,2024.8,11/24/2004 0:00,Shipped,4,11,2004,Vintage Cars,43,S50_1341,Enaco Distributors,"Rambla de Catalu兀, 23",,Barcelona,8022,Spain,EMEA,Saavedra,Eduardo,Small
10353,40,82.21,3288.4,12/4/2004 0:00,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Gift Ideas Corp.,2440 Pompton St.,,Glendale,97561,USA,NA,Lewis,Dan,Medium
10361,33,82.59,2725.47,12/17/2004 0:00,Shipped,4,12,2004,Vintage Cars,43,S50_1341,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,2067,Australia,APAC,Huxley,Adrian,Small
10375,49,65.8,3224.2,2/3/2005 0:00,Shipped,1,2,2005,Vintage Cars,43,S50_1341,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Medium
10388,27,100,3211.38,3/3/2005 0:00,Shipped,1,3,2005,Vintage Cars,43,S50_1341,FunGiftIdeas.com,1785 First Street,,New Bedford,50553,USA,NA,Benitez,Violeta,Medium
10398,49,36.66,1796.34,3/30/2005 0:00,Shipped,1,3,2005,Vintage Cars,43,S50_1341,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Small
10401,56,35.35,1979.6,4/3/2005 0:00,On Hold,2,4,2005,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,94019,USA,NA,Brown,William,Small
10416,37,51.93,1921.41,5/10/2005 0:00,Shipped,2,5,2005,Vintage Cars,43,S50_1341,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small
10104,33,100,3705.24,1/31/2003 0:00,Shipped,1,1,2003,Trucks and Buses,115,S50_1392,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10115,27,100,2843.91,4/4/2003 0:00,Shipped,2,4,2003,Trucks and Buses,115,S50_1392,Classic Legends Inc.,5905 Pompton St.,Suite 750,NYC,10022,USA,NA,Hernandez,Maria,Small
10127,46,100,6176.42,6/3/2003 0:00,Shipped,2,6,2003,Trucks and Buses,115,S50_1392,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Medium
10141,44,100,5500.44,8/1/2003 0:00,Shipped,3,8,2003,Trucks and Buses,115,S50_1392,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10151,26,100,3220.1,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10165,48,94.92,4556.16,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Medium
10176,23,100,3114.89,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Medium
10184,45,100,4948.2,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,41101,Spain,EMEA,Roel,Jose Pedro,Medium
10195,49,100,5161.17,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,Mini Classics,3758 North Pendale Street,,White Plains,24067,USA,NA,Frick,Steve,Medium
10207,28,94.92,2657.76,12/9/2003 0:00,Shipped,4,12,2003,Trucks and Buses,115,S50_1392,Diecast Collectables,6251 Ingle Ln.,,Boston,51003,USA,NA,Franco,Valarie,Small
10220,37,100,3983.05,2/12/2004 0:00,Shipped,1,2,2004,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,2,Ireland,EMEA,Cassidy,Dean,Medium
10230,34,100,3974.94,3/15/2004 0:00,Shipped,1,3,2004,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Medium
10246,22,100,2928.42,5/5/2004 0:00,Shipped,2,5,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10259,29,100,3054.57,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,115,S50_1392,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,69045,Singapore,APAC,Victorino,Wendy,Medium
10271,34,98.39,3345.26,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10282,38,100,4310.72,8/20/2004 0:00,Shipped,3,8,2004,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10292,41,100,4983.14,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Medium
10305,42,100,4618.32,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,51247,USA,NA,Hernandez,Marta,Medium
10314,28,100,3403.12,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,115,S50_1392,Heintze Collectables,Smagsloget 45,,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Medium
10325,38,100,5190.42,11/5/2004 0:00,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10336,23,100,3141.57,11/20/2004 0:00,Shipped,4,11,2004,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,75012,France,EMEA,Bertrand,Marie,Medium
10350,31,71.4,2213.4,12/2/2004 0:00,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10359,46,100,4896.7,12/15/2004 0:00,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10371,48,56.55,2714.4,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10383,29,100,3087.05,2/22/2005 0:00,Shipped,1,2,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10395,46,100,5692.96,3/17/2005 0:00,Shipped,1,3,2005,Trucks and Buses,115,S50_1392,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Medium
10412,26,100,3460.86,5/3/2005 0:00,Shipped,2,5,2005,Trucks and Buses,115,S50_1392,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10425,18,100,1895.94,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,115,S50_1392,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Small
10104,32,53.31,1705.92,1/31/2003 0:00,Shipped,1,1,2003,Trains,58,S50_1514,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10117,21,49.21,1033.41,4/16/2003 0:00,Shipped,2,4,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Small
10127,46,69.12,3179.52,6/3/2003 0:00,Shipped,2,6,2003,Trains,58,S50_1514,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,10022,USA,NA,Young,Jeff,Medium
10142,42,49.79,2091.18,8/8/2003 0:00,Shipped,3,8,2003,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10153,31,57.41,1779.71,9/28/2003 0:00,Shipped,3,9,2003,Trains,58,S50_1514,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10165,38,66.78,2537.64,10/22/2003 0:00,Shipped,4,10,2003,Trains,58,S50_1514,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,79903,Singapore,Japan,Natividad,Eric,Small
10176,38,64.44,2448.72,11/6/2003 0:00,Shipped,4,11,2003,Trains,58,S50_1514,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small
10185,20,48.62,972.4,11/14/2003 0:00,Shipped,4,11,2003,Trains,58,S50_1514,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Small
10196,46,62.09,2856.14,11/26/2003 0:00,Shipped,4,11,2003,Trains,58,S50_1514,Super Scale Inc.,567 North Pendale Street,,New Haven,97823,USA,NA,Murphy,Leslie,Small
10208,30,65.61,1968.3,1/2/2004 0:00,Shipped,1,1,2004,Trains,58,S50_1514,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,69004,France,EMEA,Saveley,Mary,Small
10220,30,68.54,2056.2,2/12/2004 0:00,Shipped,1,2,2004,Trains,58,S50_1514,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,2,Ireland,EMEA,Cassidy,Dean,Small
10230,43,52.14,2242.02,3/15/2004 0:00,Shipped,1,3,2004,Trains,58,S50_1514,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Small
10247,49,63.85,3128.65,5/5/2004 0:00,Shipped,2,5,2004,Trains,58,S50_1514,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
10272,43,56.82,2443.26,7/20/2004 0:00,Shipped,3,7,2004,Trains,58,S50_1514,Diecast Classics Inc.,7586 Pompton St.,,Allentown,70267,USA,NA,Yu,Kyung,Small
10282,37,66.78,2470.86,8/20/2004 0:00,Shipped,3,8,2004,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10292,35,55.07,1927.45,9/8/2004 0:00,Shipped,3,9,2004,Trains,58,S50_1514,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Small
10306,34,60.34,2051.56,10/14/2004 0:00,Shipped,4,10,2004,Trains,58,S50_1514,"AV Stores, Co.",Fauntleroy Circus,,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10314,38,61.51,2337.38,10/22/2004 0:00,Shipped,4,10,2004,Trains,58,S50_1514,Heintze Collectables,Smagsloget 45,,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Small
10325,44,100,5932.96,11/5/2004 0:00,Shipped,4,11,2004,Trains,58,S50_1514,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10337,21,100,2296.77,11/21/2004 0:00,Shipped,4,11,2004,Trains,58,S50_1514,Classic Legends Inc.,5905 Pompton St.,Suite 750,NYC,10022,USA,NA,Hernandez,Maria,Small
10350,44,100,6490.88,12/2/2004 0:00,Shipped,4,12,2004,Trains,58,S50_1514,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10359,25,64.93,1623.25,12/15/2004 0:00,Shipped,4,12,2004,Trains,58,S50_1514,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Small
10372,24,58.58,1405.92,1/26/2005 0:00,Shipped,1,1,2005,Trains,58,S50_1514,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Small
10383,38,60.06,2282.28,2/22/2005 0:00,Shipped,1,2,2005,Trains,58,S50_1514,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10395,45,100,8977.05,3/17/2005 0:00,Shipped,1,3,2005,Trains,58,S50_1514,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Large
10413,51,63.85,3256.35,5/5/2005 0:00,Shipped,2,5,2005,Trains,58,S50_1514,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,97562,USA,NA,King,Julie,Medium
10108,34,82.99,2821.66,3/3/2003 0:00,Shipped,1,3,2003,Motorcycles,81,S50_4713,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Small
10121,44,74.85,3293.4,5/7/2003 0:00,Shipped,2,5,2003,Motorcycles,81,S50_4713,Reims Collectables,59 rue de l'Abbaye,,Reims,51100,France,EMEA,Henriot,Paul,Medium
10135,44,96,4224,7/2/2003 0:00,Shipped,3,7,2003,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10145,38,81.36,3091.68,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,81,S50_4713,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,90003,USA,NA,Young,Julie,Medium
10159,31,71.6,2219.6,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,81,S50_4713,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,,USA,NA,Brown,Julie,Small
10169,48,80.55,3866.4,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
10180,21,93.56,1964.76,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,81,S50_4713,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Small
10190,40,66.72,2668.8,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,81,S50_4713,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10211,40,80.55,3222,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,81,S50_4713,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Medium
10224,50,77.29,3864.5,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,81,S50_4713,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,59000,France,EMEA,Rance,Martine,Medium
10237,20,68.34,1366.8,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,81,S50_4713,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,10022,USA,NA,Frick,Michael,Small
10252,48,72.41,3475.68,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,81,S50_4713,Auto Canal Petit,"25, rue Lauriston",,Paris,75016,France,EMEA,Perrier,Dominique,Medium
10264,47,89.5,4206.5,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,81,S50_4713,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,51003,USA,NA,Yoshido,Juri,Medium
10276,21,70.78,1486.38,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,81,S50_4713,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,58339,USA,NA,Barajas,Miguel,Small
10285,39,78.92,3077.88,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,81,S50_4713,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,51247,USA,NA,Hernandez,Marta,Medium
10299,44,80.55,3544.2,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,81,S50_4713,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Medium
10309,28,88.68,2483.04,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,81,S50_4713,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,4110,Norway,EMEA,Bergulfsen,Jonas,Small
10319,45,77.29,3478.05,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,81,S50_4713,Microscale Inc.,5290 North Pendale Street,Suite 200,NYC,10022,USA,NA,Kuo,Kee,Medium
10331,20,100,3657.8,11/17/2004 0:00,Shipped,4,11,2004,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,71270,USA,NA,Hernandez,Rosa,Medium
10341,38,100,4682.36,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,81,S50_4713,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Medium
10356,26,100,3937.7,12/9/2004 0:00,Shipped,4,12,2004,Motorcycles,81,S50_4713,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,75508,France,EMEA,Da Cunha,Daniel,Medium
10365,44,100,4984.32,1/7/2005 0:00,Shipped,1,1,2005,Motorcycles,81,S50_4713,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Medium
10375,49,100,5406.66,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,81,S50_4713,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Medium
10390,22,100,3491.18,3/4/2005 0:00,Shipped,1,3,2005,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Medium
10403,31,68.34,2118.54,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10105,41,70.67,2897.47,2/11/2003 0:00,Shipped,1,2,2003,Ships,66,S700_1138,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Small
10119,25,76.67,1916.75,4/28/2003 0:00,Shipped,2,4,2003,Ships,66,S700_1138,Salzburg Collectables,Geislweg 14,,Salzburg,5020,Austria,EMEA,Pipps,Georg,Small
10129,31,60,1860,6/12/2003 0:00,Shipped,2,6,2003,Ships,66,S700_1138,"Stylish Desk Decors, Co.",35 King George,,London,WX3 6FW,UK,EMEA,Brown,Ann,Small
10142,41,64,2624,8/8/2003 0:00,Shipped,3,8,2003,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10153,43,64.67,2780.81,9/28/2003 0:00,Shipped,3,9,2003,Ships,66,S700_1138,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10167,43,75.34,3239.62,10/23/2003 0:00,Cancelled,4,10,2003,Ships,66,S700_1138,Scandinavian Gift Ideas,?kergatan 24,,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10177,24,76,1824,11/7/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,28023,Spain,EMEA,Fernandez,Jesus,Small
10185,21,54,1134,11/14/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Small
10197,23,64.67,1487.41,11/26/2003 0:00,Shipped,4,11,2003,Ships,66,S700_1138,Enaco Distributors,"Rambla de Catalu兀, 23",,Barcelona,8022,Spain,EMEA,Saavedra,Eduardo,Small
10208,38,74.67,2837.46,1/2/2004 0:00,Shipped,1,1,2004,Ships,66,S700_1138,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,69004,France,EMEA,Saveley,Mary,Small
10222,31,62.67,1942.77,2/19/2004 0:00,Shipped,1,2,2004,Ships,66,S700_1138,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,91217,USA,NA,Thompson,Valarie,Small
10233,36,70.67,2544.12,3/29/2004 0:00,Shipped,1,3,2004,Ships,66,S700_1138,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,94019,USA,NA,Brown,William,Small
10248,36,71.34,2568.24,5/7/2004 0:00,Cancelled,2,5,2004,Ships,66,S700_1138,Land of Toys Inc.,897 Long Airport Avenue,,NYC,10022,USA,NA,Yu,Kwai,Small
10261,34,62,2108,6/17/2004 0:00,Shipped,2,6,2004,Ships,66,S700_1138,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10273,21,65.34,1372.14,7/21/2004 0:00,Shipped,3,7,2004,Ships,66,S700_1138,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,45,78.67,3540.15,8/20/2004 0:00,Shipped,3,8,2004,Ships,66,S700_1138,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium
10295,26,75.34,1958.84,9/10/2004 0:00,Shipped,3,9,2004,Ships,66,S700_1138,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,51003,USA,NA,Yoshido,Juri,Small
10306,50,54,2700,10/14/2004 0:00,Shipped,4,10,2004,Ships,66,S700_1138,"AV Stores, Co.",Fauntleroy Circus,,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10315,41,62,2542,10/29/2004 0:00,Shipped,4,10,2004,Ships,66,S700_1138,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Small
10326,39,60,2340,11/9/2004 0:00,Shipped,4,11,2004,Ships,66,S700_1138,"Volvo Model Replicas, Co",Berguvsv�gen  8,,Lule,S-958 22,Sweden,EMEA,Berglund,Christina,Small
10339,22,100,2816.44,11/23/2004 0:00,Shipped,4,11,2004,Ships,66,S700_1138,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,106-0032,Japan,Japan,Shimamura,Akiko,Small
10350,46,76.67,3526.82,12/2/2004 0:00,Shipped,4,12,2004,Ships,66,S700_1138,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10373,44,100,4627.92,1/31/2005 0:00,Shipped,1,1,2005,Ships,66,S700_1138,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
10385,25,77.34,1933.5,2/28/2005 0:00,Shipped,1,2,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10396,39,66.67,2600.13,3/23/2005 0:00,Shipped,1,3,2005,Ships,66,S700_1138,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,97562,USA,NA,Nelson,Valarie,Small
10414,37,71.34,2639.58,5/6/2005 0:00,On Hold,2,5,2005,Ships,66,S700_1138,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,51003,USA,NA,Yoshido,Juri,Small
10106,31,100,3312.97,2/17/2003 0:00,Shipped,1,2,2003,Planes,91,S700_1691,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10120,47,82.21,3863.87,4/29/2003 0:00,Shipped,2,4,2003,Planes,91,S700_1691,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium
10133,24,77.64,1863.36,6/27/2003 0:00,Shipped,2,6,2003,Planes,91,S700_1691,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Small
10143,36,100,3945.96,8/10/2003 0:00,Shipped,3,8,2003,Planes,91,S700_1691,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,50553,USA,NA,Tam,Wing C,Medium
10156,48,100,4954.08,10/8/2003 0:00,Shipped,4,10,2003,Planes,91,S700_1691,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10168,28,98.65,2762.2,10/28/2003 0:00,Shipped,4,10,2003,Planes,91,S700_1691,Technics Stores Inc.,9408 Furth Circle,,Burlingame,94217,USA,NA,Hirano,Juri,Small
10199,48,83.12,3989.76,12/1/2003 0:00,Shipped,4,12,2003,Planes,91,S700_1691,West Coast Collectables Co.,3675 Furth Circle,,Burbank,94019,USA,NA,Thompson,Steve,Medium
10210,21,78.55,1649.55,1/12/2004 0:00,Shipped,1,1,2004,Planes,91,S700_1691,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223,25,100,2534.75,2/20/2004 0:00,Shipped,1,2,2004,Planes,91,S700_1691,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,3004,Australia,APAC,Ferguson,Peter,Small
10235,25,100,2580.25,4/2/2004 0:00,Shipped,2,4,2004,Planes,91,S700_1691,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250,31,91.34,2831.54,5/11/2004 0:00,Shipped,2,5,2004,Planes,91,S700_1691,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,94217,USA,NA,Frick,Sue,Small
10262,40,84.03,3361.2,6/24/2004 0:00,Cancelled,2,6,2004,Planes,91,S700_1691,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
10275,32,89.51,2864.32,7/23/2004 0:00,Shipped,3,7,2004,Planes,91,S700_1691,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,44000,France,EMEA,Labrune,Janine,Small
10284,24,83.12,1994.88,8/21/2004 0:00,Shipped,3,8,2004,Planes,91,S700_1691,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,42,100,4296.6,9/15/2004 0:00,Shipped,3,9,2004,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10308,21,100,2224.95,10/15/2004 0:00,Shipped,4,10,2004,Planes,91,S700_1691,Mini Classics,3758 North Pendale Street,,White Plains,24067,USA,NA,Frick,Steve,Small
10316,34,82.21,2795.14,11/1/2004 0:00,Shipped,4,11,2004,Planes,91,S700_1691,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
